Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
113,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,19 Aug 2016
114,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,19 Nov 2016
115,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,19 Oct 2016
116,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,20 Aug 2016
117,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,21 Jul 2016
118,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,21 Jun 2016
119,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,21 Oct 2016
120,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,22 Sep 2016
121,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,24 Aug 2016
122,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,24 Sep 2016
123,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,26 Nov 2016
124,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,26 Oct 2016
125,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,26 Sep 2016
126,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,27 Dec 2016
127,Sangli,Sangli,Rice,Other,FAQ,2000,5500,4500,30 Aug 2016
128,Sangli,Sangli,Rice,Other,FAQ,2000,5800,4200,13 Jun 2016
129,Sangli,Sangli,Rice,Other,FAQ,2000,5800,4500,02 Dec 2016
130,Sangli,Sangli,Rice,Other,FAQ,2000,5800,4500,04 Jul 2016
131,Sangli,Sangli,Rice,Other,FAQ,2000,5800,4500,08 Aug 2016
132,Sangli,Sangli,Rice,Other,FAQ,2000,5800,4500,09 Nov 2016
133,Sangli,Sangli,Rice,Other,FAQ,2000,5800,4500,10 Oct 2016
134,Sangli,Sangli,Rice,Other,FAQ,2000,5800,4500,14 Sep 2016
135,Sangli,Sangli,Rice,Other,FAQ,2000,5800,4500,20 Sep 2016
136,Sangli,Sangli,Rice,Other,FAQ,2000,5800,4500,23 Jul 2016
137,Sangli,Sangli,Rice,Other,FAQ,2000,5800,4500,28 Sep 2016
138,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,01 Oct 2020
139,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,03 Aug 2017
140,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,03 May 2017
141,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,03 Oct 2020
142,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,04 Sep 2020
143,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,05 Aug 2020
144,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,05 Jan 2021
145,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,05 May 2017
146,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,05 Oct 2020
147,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,07 Dec 2017
148,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,07 Sep 2020
149,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,08 Dec 2017
150,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,08 May 2017
151,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,10 Oct 2020
152,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,11 Aug 2020
153,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,11 Dec 2017
154,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,11 Jun 2020
155,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,12 Dec 2020
156,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,12 Jan 2018
157,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,12 Jul 2017
158,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,13 Apr 2018
159,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,13 Jan 2018
160,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,13 Jul 2021
161,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,15 Dec 2017
162,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,15 Jan 2018
163,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,15 Jul 2020
164,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,15 May 2017
165,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,15 Sep 2017
166,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,16 Aug 2017
167,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,17 Jun 2021
168,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,17 Nov 2017
169,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,18 Dec 2017
170,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,18 Feb 2020
171,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,19 Dec 2019
172,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,19 Sep 2020
173,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,20 Apr 2018
174,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,21 Dec 2017
175,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,21 Dec 2020
176,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,22 Jul 2020
177,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,23 Jan 2018
178,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,24 Apr 2018
179,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,24 Oct 2017
180,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,25 Jan 2018
181,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,25 Nov 2017
182,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,27 Apr 2018
183,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,27 Dec 2017
184,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,28 Mar 2018
185,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,28 Nov 2017
186,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,29 Nov 2017
187,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4000,30 Nov 2017
188,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4200,04 Mar 2017
189,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,01 Apr 2017
190,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,02 Aug 2016
191,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,02 Mar 2017
192,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,03 Apr 2017
193,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,03 Mar 2017
194,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,05 Aug 2016
195,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,07 Jul 2016
196,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,07 Mar 2017
197,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,08 Oct 2016
198,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,09 Aug 2016
199,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,09 Feb 2017
200,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,10 Jun 2016
201,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,11 Feb 2017
202,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,11 Jan 2017
203,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,11 Mar 2017
204,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,13 Aug 2016
205,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,13 Feb 2017
206,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,13 Jul 2016
207,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,14 Feb 2017
208,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,14 Mar 2017
209,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,15 Jun 2016
210,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,15 Sep 2016
211,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,16 Jul 2016
212,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,16 Nov 2016
213,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,17 Apr 2017
214,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,17 Feb 2017
215,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,17 May 2017
216,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,18 May 2017
217,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,20 Apr 2017
218,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,20 Jun 2016
219,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,20 Mar 2017
220,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,20 May 2017
221,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,20 Oct 2016
222,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,21 Apr 2017
