Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
92,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-08-20
67,Mumbai,Mumbai,Rice,Other,FAQ,2400,8000,5200,2020-08-21
77,Mumbai,Mumbai,Rice,Other,FAQ,2300,7500,4900,2020-08-24
157,Mumbai,Mumbai,Rice,Other,FAQ,9000,12000,10000,2020-08-28
89,Mumbai,Mumbai,Rice,Other,FAQ,2300,7500,4900,2020-08-29
108,Mumbai,Mumbai,Rice,Other,FAQ,2300,7500,4900,2020-08-31
185,Mumbai,Mumbai,Rice,Other,FAQ,9000,12000,10000,2020-09-03
5,Mumbai,Mumbai,Rice,Other,FAQ,2300,7000,4650,2020-09-22
183,Mumbai,Mumbai,Rice,Other,FAQ,9000,11500,10300,2020-09-30
33,Mumbai,Mumbai,Rice,Other,FAQ,2300,7500,4900,2020-12-10
117,Mumbai,Mumbai,Rice,Other,FAQ,2300,7500,4900,2021-01-25
118,Mumbai,Mumbai,Rice,Other,FAQ,2300,7500,4900,2021-01-28
134,Mumbai,Mumbai,Rice,Other,FAQ,2300,7500,4900,2021-02-10
43,Mumbai,Mumbai,Rice,Other,FAQ,2300,7500,4900,2021-03-16
100,Mumbai,Mumbai,Rice,Other,FAQ,2400,7500,4950,2021-05-03
177,Mumbai,Mumbai,Rice,Other,FAQ,2400,7500,4950,2021-05-05
84,Mumbai,Mumbai,Rice,Other,FAQ,9500,11500,10500,2021-05-20
138,Mumbai,Mumbai,Rice,Other,FAQ,2400,7500,4950,2021-05-21
60,Mumbai,Mumbai,Rice,Other,FAQ,9500,12000,11000,2021-06-08
137,Mumbai,Mumbai,Rice,Other,FAQ,2400,7500,4950,2021-08-07
9,Mumbai,Mumbai,Rice,Other,FAQ,2400,7500,4950,2021-08-10
40,Mumbai,Mumbai,Rice,Other,FAQ,2400,7500,4950,2021-08-21
76,Mumbai,Mumbai,Rice,Other,FAQ,2200,6800,4500,2021-10-27
