Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
105,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3500,05 Aug 2018
106,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3500,07 Aug 2018
107,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3500,09 Sep 2018
108,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3500,12 Sep 2018
109,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3500,14 Aug 2018
110,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3500,19 Jul 2018
111,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3500,20 Aug 2018
112,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3500,26 Jul 2018
113,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3600,02 Sep 2018
114,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3600,06 Oct 2018
115,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3600,07 Oct 2018
116,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3600,08 Aug 2018
117,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3600,12 Nov 2018
118,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3600,13 Nov 2018
119,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3600,21 Jul 2018
120,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3600,22 Jul 2018
121,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3600,23 Aug 2018
122,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3600,28 Aug 2018
123,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3600,29 Aug 2018
124,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4600,3600,30 Aug 2018
125,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4700,3600,06 Aug 2018
126,Ahmednagar,Karjat,Rice,Other,FAQ,2700,4800,3600,15 Nov 2018
127,Ahmednagar,Karjat,Rice,Other,FAQ,2750,4500,3600,25 Aug 2018
128,Ahmednagar,Karjat,Rice,Other,FAQ,2750,4500,3600,26 Aug 2018
129,Ahmednagar,Karjat,Rice,Other,FAQ,2750,4600,3500,27 Aug 2018
130,Ahmednagar,Karjat,Rice,Other,FAQ,2800,3800,3000,06 Aug 2019
131,Ahmednagar,Karjat,Rice,Other,FAQ,2800,3800,3200,07 Aug 2019
132,Ahmednagar,Karjat,Rice,Other,FAQ,2800,3800,3200,10 Aug 2019
133,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3500,10 Oct 2018
134,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3500,11 Oct 2018
135,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3500,14 Nov 2018
136,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3500,17 Oct 2018
137,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3500,19 Sep 2018
138,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,01 Oct 2018
139,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,04 Oct 2018
140,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,05 Sep 2018
141,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,06 Sep 2018
142,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,08 Dec 2018
143,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,08 Oct 2018
144,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,10 Sep 2018
145,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,11 Nov 2018
146,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,11 Sep 2018
147,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,13 Oct 2018
148,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,20 Oct 2018
149,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,21 Oct 2018
150,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,22 Sep 2018
151,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,23 Oct 2018
152,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,23 Sep 2018
153,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,24 Sep 2018
154,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,25 Oct 2018
155,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,25 Sep 2018
156,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,26 Nov 2018
157,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,26 Sep 2018
158,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,27 Oct 2018
159,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,28 Jul 2018
160,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,28 Oct 2018
161,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,29 Jul 2018
162,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,29 Nov 2018
163,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,29 Oct 2018
164,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,29 Sep 2018
165,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,30 Oct 2018
166,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3600,30 Sep 2018
167,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4600,3650,24 Oct 2018
168,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,01 Dec 2018
169,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,03 Dec 2018
170,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,05 Dec 2018
171,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,06 Dec 2018
172,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,06 Nov 2018
173,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,07 Jan 2019
174,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,08 Jan 2019
175,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,10 Nov 2018
176,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,13 Dec 2018
177,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,15 Sep 2018
178,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,16 Sep 2018
179,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,17 Nov 2018
180,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,17 Sep 2018
181,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,18 Dec 2018
182,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,19 Dec 2018
183,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,19 Nov 2018
184,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,20 Nov 2018
185,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,22 Nov 2018
186,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,24 Nov 2018
187,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,25 Nov 2018
188,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3600,27 Dec 2018
189,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3700,01 Jan 2019
190,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3700,18 Sep 2018
191,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3700,27 Sep 2018
192,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4800,3800,21 Jan 2019
193,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4900,3600,03 Oct 2018
194,Ahmednagar,Karjat,Rice,Other,FAQ,2800,4900,3600,09 Oct 2018
195,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4600,3600,04 Dec 2018
196,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4600,3600,10 Dec 2018
197,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4600,3600,14 Oct 2018
198,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4600,3600,15 Dec 2018
199,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4600,3600,15 Oct 2018
200,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4600,3600,24 Dec 2018
201,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,02 Jan 2019
202,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,05 Jan 2019
203,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,06 Jan 2019
204,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,09 Feb 2019
205,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,11 Dec 2018
206,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,11 Feb 2019
207,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,12 Dec 2018
208,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,12 Jan 2019
209,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,13 Jan 2019
210,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,15 Jan 2019
211,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,16 Oct 2018
212,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,17 Dec 2018
213,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,20 Dec 2018
214,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,22 Dec 2018
215,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,26 Dec 2018
216,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,29 Dec 2018
217,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3600,29 Jan 2019
218,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3700,03 Jan 2019
219,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3700,14 Jan 2019
220,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3700,19 Jan 2019
221,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3700,31 Dec 2018
222,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3800,16 Jan 2019
223,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3800,17 Jan 2019
224,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3800,20 Jan 2019
225,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3800,22 Jan 2019
226,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3800,23 Jan 2019
227,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3800,24 Jan 2019
228,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3800,26 Jan 2019
229,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3800,31 Jan 2019
230,Ahmednagar,Karjat,Rice,Other,FAQ,2850,4800,3900,28 Jan 2019
231,Ahmednagar,Karjat,Rice,Other,FAQ,2850,5000,3500,12 Feb 2019
232,Ahmednagar,Karjat,Rice,Other,FAQ,2850,5000,3800,13 Feb 2019
233,Ahmednagar,Karjat,Rice,Other,FAQ,2850,5000,4000,04 Feb 2019
