Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
148,Nashik,Devala,Rice,Other,FAQ,1515,1540,1530,29 Oct 2021
149,Nashik,Devala,Rice,Other,FAQ,1515,1560,1550,24 Sep 2021
150,Nashik,Devala,Rice,Other,FAQ,1515,1565,1550,15 Sep 2021
151,Nashik,Devala,Rice,Other,FAQ,1515,1565,1550,16 Sep 2021
152,Nashik,Devala,Rice,Other,FAQ,1520,1540,1525,09 Jun 2022
153,Nashik,Devala,Rice,Other,FAQ,1520,1555,1540,30 Sep 2021
154,Nashik,Devala,Rice,Other,FAQ,1520,1595,1580,11 Aug 2021
155,Nashik,Devala,Rice,Other,FAQ,1525,1555,1540,28 Sep 2021
156,Nashik,Devala,Rice,Other,FAQ,1525,1565,1550,17 Sep 2021
157,Nashik,Devala,Rice,Other,FAQ,1525,1570,1570,16 Feb 2022
158,Nashik,Devala,Rice,Other,FAQ,1530,1565,1550,20 Sep 2021
159,Nashik,Devala,Rice,Other,FAQ,1535,1555,1550,10 Feb 2022
160,Nashik,Devala,Rice,Other,FAQ,1540,1550,1550,09 Feb 2022
161,Nashik,Devala,Rice,Other,FAQ,1540,1555,1550,21 Sep 2021
162,Nashik,Devala,Rice,Other,FAQ,1540,1565,1565,23 Feb 2022
163,Nashik,Devala,Rice,Other,FAQ,1545,1560,1555,22 Jun 2022
164,Nashik,Devala,Rice,Other,FAQ,1545,1585,1575,12 Aug 2021
165,Nashik,Devala,Rice,Other,FAQ,1550,1570,1570,11 Feb 2022
166,Nashik,Devala,Rice,Other,FAQ,1550,1570,1570,29 Sep 2021
167,Nashik,Devala,Rice,Other,FAQ,1550,1580,1575,20 Jun 2022
168,Nashik,Devala,Rice,Other,FAQ,1550,1690,1685,22 Jul 2021
169,Nashik,Devala,Rice,Other,FAQ,1555,1570,1570,17 Feb 2022
170,Nashik,Devala,Rice,Other,FAQ,1555,1575,1575,21 Feb 2022
171,Nashik,Devala,Rice,Other,FAQ,1555,1575,1575,22 Feb 2022
172,Nashik,Devala,Rice,Other,FAQ,1555,1595,1590,10 Aug 2021
173,Nashik,Devala,Rice,Other,FAQ,1560,1570,1570,25 Feb 2022
174,Nashik,Devala,Rice,Other,FAQ,1560,1580,1570,18 Feb 2022
175,Nashik,Devala,Rice,Other,FAQ,1560,1615,1600,04 Aug 2021
176,Nashik,Devala,Rice,Other,FAQ,1565,1570,1570,24 Feb 2022
177,Nashik,Devala,Rice,Other,FAQ,1565,1600,1570,01 Jan 2021
178,Nashik,Devala,Rice,Other,FAQ,1570,1600,1595,14 Jun 2022
179,Nashik,Devala,Rice,Other,FAQ,1575,1590,1580,17 Jun 2022
180,Nashik,Devala,Rice,Other,FAQ,1580,1605,1590,06 Aug 2021
181,Nashik,Devala,Rice,Other,FAQ,1580,1625,1615,28 Feb 2022
182,Nashik,Devala,Rice,Other,FAQ,1580,1630,1620,23 Jun 2022
183,Nashik,Devala,Rice,Other,FAQ,1580,1635,1620,30 Dec 2020
184,Nashik,Devala,Rice,Other,FAQ,1585,1605,1590,09 Aug 2021
185,Nashik,Devala,Rice,Other,FAQ,1590,1635,1625,24 Jun 2022
186,Nashik,Devala,Rice,Other,FAQ,1595,1605,1600,15 Jun 2022
187,Nashik,Devala,Rice,Other,FAQ,1595,1620,1610,02 Mar 2022
188,Nashik,Devala,Rice,Other,FAQ,1600,1605,1600,31 Dec 2020
189,Nashik,Devala,Rice,Other,FAQ,1600,1620,1620,03 Mar 2022
190,Nashik,Devala,Rice,Other,FAQ,1605,1695,1680,26 Jul 2021
191,Nashik,Devala,Rice,Other,FAQ,1615,1645,1630,04 Mar 2022
192,Nashik,Devala,Rice,Other,FAQ,1620,1645,1635,01 Jun 2022
193,Nashik,Devala,Rice,Other,FAQ,1635,1665,1660,27 Jun 2022
194,Nashik,Devala,Rice,Other,FAQ,1640,1640,1640,04 Jan 2021
195,Nashik,Devala,Rice,Other,FAQ,1640,1675,1670,07 Mar 2022
196,Nashik,Devala,Rice,Other,FAQ,1650,1680,1670,28 Jun 2022
197,Nashik,Devala,Rice,Other,FAQ,1650,1685,1670,31 May 2022
198,Nashik,Devala,Rice,Other,FAQ,1650,1695,1680,27 Jul 2021
199,Nashik,Devala,Rice,Other,FAQ,1650,1695,1690,02 Aug 2021
200,Nashik,Devala,Rice,Other,FAQ,1650,1695,1690,03 Aug 2021
201,Nashik,Devala,Rice,Other,FAQ,1650,1700,1690,30 Jun 2022
202,Nashik,Devala,Rice,Other,FAQ,1650,1705,1690,13 Jul 2021
203,Nashik,Devala,Rice,Other,FAQ,1650,1710,1685,21 Mar 2022
204,Nashik,Devala,Rice,Other,FAQ,1655,1665,1660,29 Jun 2022
205,Nashik,Devala,Rice,Other,FAQ,1655,1685,1680,29 Jul 2021
206,Nashik,Devala,Rice,Other,FAQ,1655,1720,1700,18 May 2022
207,Nashik,Devala,Rice,Other,FAQ,1665,1680,1675,08 Jul 2022
208,Nashik,Devala,Rice,Other,FAQ,1665,1685,1680,25 Mar 2022
209,Nashik,Devala,Rice,Other,FAQ,1665,1700,1690,18 Jan 2021
210,Nashik,Devala,Rice,Other,FAQ,1670,1675,1670,05 Jul 2022
211,Nashik,Devala,Rice,Other,FAQ,1670,1680,1675,06 Jul 2022
212,Nashik,Devala,Rice,Other,FAQ,1675,1680,1680,07 Jul 2022
213,Nashik,Devala,Rice,Other,FAQ,1675,1685,1680,04 Jul 2022
214,Nashik,Devala,Rice,Other,FAQ,1675,1690,1680,05 Jul 2021
215,Nashik,Devala,Rice,Other,FAQ,1675,1695,1690,14 Jul 2022
216,Nashik,Devala,Rice,Other,FAQ,1675,1730,1715,08 Mar 2022
217,Nashik,Devala,Rice,Other,FAQ,1680,1695,1690,20 Jan 2021
218,Nashik,Devala,Rice,Other,FAQ,1680,1700,1695,23 Mar 2022
219,Nashik,Devala,Rice,Other,FAQ,1685,1695,1690,19 Jan 2021
220,Nashik,Devala,Rice,Other,FAQ,1685,1695,1690,27 Jan 2021
221,Nashik,Devala,Rice,Other,FAQ,1685,1700,1695,28 Jul 2021
222,Nashik,Devala,Rice,Other,FAQ,1690,1695,1695,12 Jul 2022
223,Nashik,Devala,Rice,Other,FAQ,1690,1695,1695,13 Jul 2022
224,Nashik,Devala,Rice,Other,FAQ,1690,1695,1695,15 Jul 2022
225,Nashik,Devala,Rice,Other,FAQ,1690,1700,1700,25 Jan 2021
226,Nashik,Devala,Rice,Other,FAQ,1690,1725,1705,30 Aug 2022
227,Nashik,Devala,Rice,Other,FAQ,1700,1715,1705,29 Jan 2021
228,Nashik,Devala,Rice,Other,FAQ,1700,1715,1710,18 Jul 2022
229,Nashik,Devala,Rice,Other,FAQ,1700,1725,1715,09 Mar 2022
230,Nashik,Devala,Rice,Other,FAQ,1700,1735,1725,07 Jul 2021
231,Nashik,Devala,Rice,Other,FAQ,1700,1740,1735,20 May 2022
232,Nashik,Devala,Rice,Other,FAQ,1700,1740,1735,24 May 2022
233,Nashik,Devala,Rice,Other,FAQ,1700,1745,1740,11 May 2022
234,Nashik,Devala,Rice,Other,FAQ,1700,1750,1740,25 May 2022
235,Nashik,Devala,Rice,Other,FAQ,1700,1770,1750,06 May 2022
236,Nashik,Devala,Rice,Other,FAQ,1705,1725,1720,19 May 2022
237,Nashik,Devala,Rice,Other,FAQ,1705,1740,1720,17 May 2022
238,Nashik,Devala,Rice,Other,FAQ,1705,1740,1725,09 May 2022
239,Nashik,Devala,Rice,Other,FAQ,1705,1740,1735,01 Aug 2022
240,Nashik,Devala,Rice,Other,FAQ,1710,1715,1715,05 Feb 2021
241,Nashik,Devala,Rice,Other,FAQ,1710,1715,1715,20 Jul 2022
242,Nashik,Devala,Rice,Other,FAQ,1710,1720,1715,19 Jul 2022
243,Nashik,Devala,Rice,Other,FAQ,1710,1720,1715,28 Jan 2021
244,Nashik,Devala,Rice,Other,FAQ,1710,1745,1730,30 May 2022
245,Nashik,Devala,Rice,Other,FAQ,1715,1720,1720,03 Feb 2021
246,Nashik,Devala,Rice,Other,FAQ,1715,1725,1720,01 Feb 2021
247,Nashik,Devala,Rice,Other,FAQ,1715,1725,1720,02 Feb 2021
248,Nashik,Devala,Rice,Other,FAQ,1715,1730,1725,02 Jul 2021
249,Nashik,Devala,Rice,Other,FAQ,1715,1745,1740,03 Aug 2022
250,Nashik,Devala,Rice,Other,FAQ,1720,1730,1725,06 Jul 2021
251,Nashik,Devala,Rice,Other,FAQ,1720,1740,1730,21 Jul 2022
252,Nashik,Devala,Rice,Other,FAQ,1720,1760,1750,26 May 2022
253,Nashik,Devala,Rice,Other,FAQ,1720,1770,1750,27 May 2022
254,Nashik,Devala,Rice,Other,FAQ,1720,1785,1725,04 Feb 2021
255,Nashik,Devala,Rice,Other,FAQ,1725,1730,1730,06 Apr 2022
256,Nashik,Devala,Rice,Other,FAQ,1725,1735,1730,30 Jun 2021
257,Nashik,Devala,Rice,Other,FAQ,1725,1740,1730,29 Jun 2021
258,Nashik,Devala,Rice,Other,FAQ,1725,1745,1740,10 Mar 2022
259,Nashik,Devala,Rice,Other,FAQ,1730,1740,1735,05 Aug 2022
260,Nashik,Devala,Rice,Other,FAQ,1730,1745,1740,15 Jun 2021
261,Nashik,Devala,Rice,Other,FAQ,1735,1740,1735,26 Jul 2022
262,Nashik,Devala,Rice,Other,FAQ,1735,1740,1740,02 Aug 2022
263,Nashik,Devala,Rice,Other,FAQ,1735,1740,1740,04 Aug 2022
264,Nashik,Devala,Rice,Other,FAQ,1735,1740,1740,08 Aug 2022
265,Nashik,Devala,Rice,Other,FAQ,1735,1740,1740,10 Aug 2022
266,Nashik,Devala,Rice,Other,FAQ,1735,1740,1740,23 May 2022
267,Nashik,Devala,Rice,Other,FAQ,1735,1745,1740,17 Jun 2021
268,Nashik,Devala,Rice,Other,FAQ,1735,1750,1740,22 Jul 2022
269,Nashik,Devala,Rice,Other,FAQ,1735,1760,1750,08 Apr 2022
