Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
105,Nagpur,Katol,Jowar(Sorghum),Other,FAQ,1500,1500,1500,03 May 2017
106,Nagpur,Katol,Jowar(Sorghum),Other,FAQ,1500,1741,1630,31 Dec 2019
107,Nagpur,Katol,Jowar(Sorghum),Other,FAQ,1531,1531,1531,10 Jul 2017
108,Nagpur,Katol,Jowar(Sorghum),Other,FAQ,1551,1551,1551,01 Feb 2017
109,Nagpur,Katol,Jowar(Sorghum),Other,FAQ,1591,1591,1591,22 Dec 2016
110,Nagpur,Katol,Jowar(Sorghum),Other,FAQ,1700,1700,1700,17 Dec 2019
111,Nagpur,Katol,Jowar(Sorghum),Other,FAQ,1750,1750,1750,19 Jul 2017
112,Nagpur,Katol,Jowar(Sorghum),Other,FAQ,1750,1750,1750,25 Feb 2019
113,Nagpur,Katol,Jowar(Sorghum),Other,FAQ,1851,1851,1851,25 Feb 2022
114,Nagpur,Katol,Jowar(Sorghum),Other,FAQ,2000,2091,2050,24 Apr 2022
115,Nagpur,Katol,Jowar(Sorghum),Other,FAQ,2590,2590,2590,02 May 2024
116,Nagpur,Katol,Jowar(Sorghum),Other,FAQ,2900,2900,2900,13 Jun 2023
117,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1000,2500,2125,15 Jan 2018
118,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1200,1500,1425,29 Aug 2020
119,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1200,1500,1425,31 Aug 2020
120,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1300,1500,1450,22 Jul 2020
121,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1500,1800,1721,02 Aug 2017
122,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1500,1800,1725,01 Aug 2017
123,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1500,1800,1725,05 Dec 2016
124,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1500,1800,1725,26 Nov 2016
125,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1500,2000,1875,12 Jun 2017
126,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1500,2000,1875,14 Dec 2016
127,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1500,2000,1875,15 Jul 2017
128,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1500,2000,1875,24 Nov 2016
129,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1500,2000,1875,29 Aug 2017
130,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1500,2000,1875,30 Aug 2017
131,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1500,2200,2025,23 Jun 2017
132,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2000,1900,02 Feb 2018
133,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2000,1900,05 Feb 2018
134,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2000,1900,06 Feb 2018
135,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2000,1900,07 Oct 2017
136,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2000,1900,19 Jan 2018
137,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2000,1900,21 Aug 2017
138,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2000,1900,24 Aug 2017
139,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2000,1900,24 Dec 2019
140,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2000,1900,25 Dec 2017
141,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2000,1900,27 Jan 2020
142,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2100,1975,01 Mar 2017
143,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2200,2050,14 Jan 2017
144,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2200,2050,26 Aug 2017
145,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1600,2400,2200,19 May 2017
146,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1650,2200,2062,09 Mar 2017
147,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1650,2200,2075,11 Mar 2017
148,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1650,2200,2100,02 Mar 2017
149,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1650,2200,2100,03 Mar 2017
150,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1650,2200,2100,04 Mar 2017
151,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1650,2200,2125,07 Jul 2017
152,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1650,2400,2212,23 Mar 2017
153,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2000,1900,27 Jan 2018
154,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2000,1925,10 Feb 2018
155,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2000,1925,17 Feb 2018
156,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2000,1925,19 Feb 2018
157,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2000,1925,21 Aug 2018
158,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2200,2075,22 Feb 2018
159,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2200,2075,25 Jan 2018
160,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2200,2075,26 Feb 2018
161,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2400,2225,05 May 2017
162,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2400,2225,07 Apr 2017
163,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2400,2225,10 Apr 2017
164,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2400,2225,13 Apr 2017
165,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2400,2225,18 May 2017
166,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2400,2225,20 Apr 2017
167,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2400,2225,24 Mar 2017
168,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2400,2225,25 Mar 2017
169,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2400,2225,29 Apr 2017
170,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1700,2600,2375,12 May 2017
171,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2000,1950,03 Dec 2018
172,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2000,1950,03 Oct 2018
173,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2000,1950,09 Mar 2018
174,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2000,1950,10 Mar 2018
175,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2000,1950,17 Aug 2018
176,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2000,1950,21 Apr 2018
177,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2000,1950,26 Sep 2018
178,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,1900,21 Mar 2018
179,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,01 Mar 2018
180,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,03 Apr 2018
181,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,03 Aug 2018
182,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,03 Jan 2019
183,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,04 Apr 2018
184,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,05 Apr 2018
185,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,06 Apr 2018
186,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,06 Mar 2018
187,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,07 Apr 2018
188,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,07 Mar 2018
189,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,08 Mar 2018
190,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,10 Apr 2018
191,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,1800,2200,2100,10 Jan 2019
