Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
257,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,1000,600,2023-03-23
1887,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,450,950,650,2023-03-24
3373,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,300,950,650,2023-03-25
3348,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,200,960,700,2023-03-26
1169,Chattrapati Sambhajinagar,Gangapur,Onion,Hybrid,FAQ,200,650,500,2023-03-27
1173,Chattrapati Sambhajinagar,Gangapur,Onion,Hybrid,FAQ,200,700,500,2023-03-28
3335,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,200,800,600,2023-03-29
1727,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,250,970,600,2023-03-30
1623,Chattrapati Sambhajinagar,Gangapur,Onion,Red,FAQ,140,750,525,2023-03-31
137,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,125,625,375,2023-04-01
2593,Chattrapati Sambhajinagar,Paithan,Onion,Red,FAQ,500,900,700,2023-04-02
243,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,900,550,2023-04-03
78,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,800,450,2023-04-04
2560,Chattrapati Sambhajinagar,Paithan,Onion,Red,FAQ,250,850,575,2023-04-05
1834,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,400,895,650,2023-04-06
1837,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,400,905,650,2023-04-08
180,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,150,1050,600,2023-04-09
3378,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,FAQ,300,1000,650,2023-04-10
1886,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,450,900,675,2023-04-11
1176,Chattrapati Sambhajinagar,Gangapur,Onion,Hybrid,FAQ,475,755,595,2023-04-12
2759,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,300,800,675,2023-04-13
2578,Chattrapati Sambhajinagar,Paithan,Onion,Red,FAQ,375,1000,650,2023-04-14
2579,Chattrapati Sambhajinagar,Paithan,Onion,Red,FAQ,375,1000,650,2023-04-15
2732,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,250,690,575,2023-04-16
1671,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,200,700,500,2023-04-17
229,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,700,450,2023-04-18
2661,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,200,680,500,2023-04-19
224,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,650,425,2023-04-20
2658,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,200,600,450,2023-04-21
1363,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,450,670,570,2023-04-22
2730,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,250,625,525,2023-04-23
166,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,150,650,400,2023-04-24
1313,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,280,660,522,2023-04-25
231,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,700,450,2023-04-26
2649,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,150,700,550,2023-04-27
2564,Chattrapati Sambhajinagar,Paithan,Onion,Red,FAQ,300,750,575,2023-04-28
222,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,625,413,2023-04-29
215,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,175,550,363,2023-04-30
1722,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,250,700,500,2023-05-01
1364,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,450,700,610,2023-05-02
2366,Chattrapati Sambhajinagar,Paithan,Onion,Other,FAQ,100,750,475,2023-05-03
163,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,150,600,375,2023-05-04
2374,Chattrapati Sambhajinagar,Paithan,Onion,Other,FAQ,150,750,525,2023-05-05
220,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,200,500,350,2023-05-06
2737,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,250,825,650,2023-05-07
1724,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,FAQ,250,805,625,2023-05-08
1329,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,345,825,643,2023-05-09
1366,Chattrapati Sambhajinagar,Gangapur,Onion,Other,FAQ,450,820,570,2023-05-10
2567,Chattrapati Sambhajinagar,Paithan,Onion,Red,FAQ,325,750,425,2023-05-11
2368,Chattrapati Sambhajinagar,Paithan,Onion,Other,FAQ,100,800,475,2023-05-12
83,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,100,800,450,2023-05-13
174,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,150,950,400,2023-05-14
140,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,FAQ,125,700,413,2023-05-15
2647,Chattrapati Sambhajinagar,Vaijpur,Onion,Other,FAQ,150,640,475,2023-05-16
