Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
4467,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2670,3300,2900,2025-02-18
4483,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2701,3281,3151,2025-02-19
911,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2800,3431,3116,2025-02-20
4488,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2721,3300,3100,2025-02-21
1775,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2750,3175,3000,2025-02-22
2581,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2500,3200,2850,2025-02-23
1662,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2500,2941,2800,2025-02-24
4473,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2700,3000,2950,2025-02-25
4535,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2850,2930,2876,2025-02-26
2461,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2400,3000,2700,2025-02-27
1630,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2475,2886,2790,2025-02-28
5888,Chattrapati Sambhajinagar,Sillod(Bharadi),Wheat,Other,FAQ,2625,2625,2625,2025-03-01
5617,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2650,2800,2700,2025-03-02
5520,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2600,2700,2650,2025-03-03
4327,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2520,3001,2720,2025-03-04
5555,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2600,2750,2700,2025-03-05
656,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2400,3210,2805,2025-03-06
2323,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2300,2776,2538,2025-03-07
5880,Chattrapati Sambhajinagar,Sillod(Bharadi),Wheat,Other,FAQ,2600,2600,2600,2025-03-08
5518,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2600,2660,2650,2025-03-09
1465,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2285,2713,2600,2025-03-10
2596,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2501,3051,2776,2025-03-11
1014,Chattrapati Sambhajinagar,Fulmbri,Wheat,Other,FAQ,2425,2600,2515,2025-03-12
5530,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2600,2700,2650,2025-03-13
4203,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2440,2651,2500,2025-03-15
5361,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2500,2600,2550,2025-03-16
1531,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2360,2675,2560,2025-03-17
1008,Chattrapati Sambhajinagar,Fulmbri,Wheat,Other,FAQ,2350,2650,2450,2025-03-18
5207,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2400,2500,2500,2025-03-19
1456,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2279,2585,2450,2025-03-20
5300,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2450,2550,2500,2025-03-21
5853,Chattrapati Sambhajinagar,Sillod(Bharadi),Wheat,Other,FAQ,2475,2475,2475,2025-03-22
2484,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2400,3200,2800,2025-03-23
1702,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2571,2650,2600,2025-03-24
5223,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2400,2550,2500,2025-03-25
4086,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2351,2725,2600,2025-03-26
5211,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2400,2520,2500,2025-03-27
661,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2401,2751,2576,2025-03-28
5843,Chattrapati Sambhajinagar,Sillod(Bharadi),Wheat,Other,FAQ,2450,2450,2450,2025-03-29
5226,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2400,2550,2500,2025-03-30
5210,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2400,2500,2500,2025-03-31
2376,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2301,2651,2476,2025-04-01
4382,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2575,2800,2730,2025-04-02
1022,Chattrapati Sambhajinagar,Fulmbri,Wheat,Other,FAQ,2475,2675,2500,2025-04-03
628,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2400,2800,2600,2025-04-04
975,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,Non-FAQ,2136,2175,2156,2025-04-05
5473,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2520,2630,2600,2025-04-06
1007,Chattrapati Sambhajinagar,Fulmbri,Wheat,Other,FAQ,2350,2650,2450,2025-04-07
5546,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2600,2720,2650,2025-04-08
5547,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2600,2720,2650,2025-04-09
5527,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2600,2700,2650,2025-04-10
5548,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2600,2720,2650,2025-04-11
929,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2856,3058,2957,2025-04-12
5268,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2400,2650,2600,2025-04-13
5428,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2500,2650,2600,2025-04-15
2360,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2300,3036,2681,2025-04-16
4076,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2350,2800,2700,2025-04-17
4298,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2500,2940,2750,2025-04-18
1455,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2278,2740,2510,2025-04-19
2464,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2400,3001,2700,2025-04-20
5437,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2500,2650,2600,2025-04-21
1591,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2430,2700,2565,2025-04-22
4135,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2400,2800,2700,2025-04-23
4134,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2400,2800,2631,2025-04-24
5442,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2500,2650,2600,2025-04-25
6162,Chattrapati Sambhajinagar,Vaijpur,Wheat,Other,FAQ,2490,2655,2550,2025-04-26
2446,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2400,2800,2600,2025-04-27
623,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,FAQ,2400,2750,2575,2025-04-28
4136,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2400,2800,2700,2025-04-29
5495,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2550,2650,2600,2025-04-30
4235,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2465,2750,2626,2025-05-01
4238,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2470,2850,2651,2025-05-02
1633,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2479,2700,2589,2025-05-03
2417,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2375,2751,2565,2025-05-04
1018,Chattrapati Sambhajinagar,Fulmbri,Wheat,Other,FAQ,2450,2700,2575,2025-05-05
6172,Chattrapati Sambhajinagar,Vaijpur,Wheat,Other,FAQ,2510,2880,2700,2025-05-06
4250,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2481,2676,2570,2025-05-07
6149,Chattrapati Sambhajinagar,Vaijpur,Wheat,Other,FAQ,2430,2695,2550,2025-05-08
989,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,Non-FAQ,2400,2400,2400,2025-05-09
4257,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2486,2731,2600,2025-05-10
5295,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2450,2550,2500,2025-05-11
5357,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2500,2600,2550,2025-05-12
4288,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2500,2790,2600,2025-05-13
990,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,Non-FAQ,2400,2400,2400,2025-05-15
991,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Wheat,Other,Non-FAQ,2400,2400,2400,2025-05-16
5840,Chattrapati Sambhajinagar,Sillod(Bharadi),Wheat,Other,FAQ,2450,2450,2450,2025-05-17
4281,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2500,2750,2600,2025-05-18
5328,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2460,2550,2500,2025-05-19
2505,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2426,2702,2570,2025-05-20
4201,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2436,2721,2600,2025-05-21
5341,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2500,2550,2550,2025-05-22
5329,Chattrapati Sambhajinagar,Sillod,Wheat,Other,FAQ,2460,2550,2500,2025-05-23
1617,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2460,2652,2562,2025-05-24
2519,Chattrapati Sambhajinagar,Kannad,Wheat,Other,FAQ,2475,2700,2535,2025-05-25
