Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
2574,Ahmednagar,Rahata,Maize,Other,FAQ,2000,2200,2100,2022-06-13
2655,Ahmednagar,Rahata,Maize,Other,FAQ,2261,2361,2311,2022-06-14
1912,Ahmednagar,Kopargaon,Maize,Other,FAQ,2299,2299,2299,2022-06-15
601,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2100,1900,2022-06-16
1841,Ahmednagar,Kopargaon,Maize,Other,FAQ,2100,2320,2299,2022-06-17
577,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-06-18
1904,Ahmednagar,Kopargaon,Maize,Other,FAQ,2256,2323,2279,2022-06-20
583,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-06-21
1756,Ahmednagar,Kopargaon,Maize,Other,FAQ,2000,2250,2100,2022-06-22
1623,Ahmednagar,Kopargaon,Maize,Other,FAQ,1870,2328,2296,2022-06-23
754,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2200,2000,2022-06-24
2525,Ahmednagar,Rahata,Maize,Other,FAQ,1850,2490,2170,2022-06-25
3208,Ahmednagar,Shevgaon,Maize,Deshi Red,FAQ,2000,2100,2000,2022-06-27
306,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2000,2700,2350,2022-06-28
1768,Ahmednagar,Kopargaon,Maize,Other,FAQ,2000,2420,2199,2022-06-29
211,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1950,2300,2125,2022-06-30
119,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1700,2400,2050,2022-07-01
379,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2300,2300,2300,2022-07-04
1931,Ahmednagar,Kopargaon,Maize,Other,FAQ,2399,2399,2399,2022-07-05
393,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2300,2400,2350,2022-07-06
2671,Ahmednagar,Rahata,Maize,Other,FAQ,2300,2300,2300,2022-07-07
3154,Ahmednagar,Sangamner,Maize,Other,FAQ,2341,2400,2370,2022-07-08
2694,Ahmednagar,Rahata,Maize,Other,FAQ,2491,2491,2491,2022-07-11
360,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2200,2400,2300,2022-07-12
2696,Ahmednagar,Rahata,Maize,Other,FAQ,2502,2502,2502,2022-07-13
414,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2451,2451,2451,2022-07-14
404,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2400,2400,2400,2022-07-15
3152,Ahmednagar,Sangamner,Maize,Other,FAQ,2311,2311,2311,2022-07-18
1940,Ahmednagar,Kopargaon,Maize,Other,FAQ,2450,2450,2450,2022-07-22
1925,Ahmednagar,Kopargaon,Maize,Other,FAQ,2351,2666,2438,2022-07-23
341,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2100,2500,2300,2022-07-25
1867,Ahmednagar,Kopargaon,Maize,Other,FAQ,2150,2526,2500,2022-07-27
1927,Ahmednagar,Kopargaon,Maize,Other,FAQ,2375,2375,2375,2022-07-30
409,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2400,2500,2450,2022-08-05
767,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2300,2050,2022-08-06
606,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2200,1950,2022-08-08
405,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2400,2400,2400,2022-08-16
1937,Ahmednagar,Kopargaon,Maize,Other,FAQ,2441,2585,2512,2022-08-18
579,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-08-19
423,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2551,2551,2551,2022-08-22
3072,Ahmednagar,Rahuri(Vambori),Maize,Other,FAQ,2500,2500,2500,2022-08-24
1948,Ahmednagar,Kopargaon,Maize,Other,FAQ,2526,2526,2526,2022-08-25
3355,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2000,2000,2022-08-29
1847,Ahmednagar,Kopargaon,Maize,Other,FAQ,2100,2525,2499,2022-09-07
770,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2400,2100,2022-09-08
1593,Ahmednagar,Kopargaon,Maize,Other,FAQ,1800,2441,2000,2022-09-15
776,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2400,2100,2022-09-30
353,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2200,2200,2200,2022-10-03
3765,Ahmednagar,Shrirampur(Belapur),Maize,Deshi Red,FAQ,1050,1300,1200,2022-10-04
3405,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2200,2100,2022-10-05
3814,Ahmednagar,Shrirampur(Belapur),Maize,Deshi Red,FAQ,1500,1800,1650,2022-10-06
1570,Ahmednagar,Kopargaon,Maize,Other,FAQ,1800,2036,1966,2022-10-07
3408,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2200,2100,2022-10-10
771,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2400,2100,2022-10-11
